"year","election_type","electoral_rule","district","district_code","district_name","chinese_name","station_code","chinese_name_poll_station","name_poll_station","ps_gmaps_coords","lat","lon","candidate_name_eng_1","political_ideo_1","votes_candidate_1","political_affiliations_english_1","candidate_name_eng_2","political_ideo_2","votes_candidate_2","political_affiliations_english_2","candidate_name_eng_3","political_ideo_3","votes_candidate_3","political_affiliations_english_3","candidate_name_eng_4","political_ideo_4","votes_candidate_4","political_affiliations_english_4","candidate_name_eng_5","political_ideo_5","votes_candidate_5","political_affiliations_english_5","candidate_name_eng_6","political_ideo_6","votes_candidate_6","political_affiliations_english_6"
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S24","Cheung Hong","長康","S2402","東華三院周演森小學","TWGHs Chow Yin Sum Primary School","22.348688498727846, 114.10246358997448",22.3486885,114.1024636,"TSUI HIU KIT",NA,1496,"INDEPENDENT","LI MAY YING",NA,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S25","Shing Hong","盛康","S2501","樂善堂梁植偉紀念中學","Lok Sin Tong Leung Chik Wai Memorial School","22.350409, 114.097857",22.350409,114.097857,"TSOI YU LUNG","pro-democracy",814,"THE DEMOCRATIC PARTY","LEUNG WAI MAN","pro-establishment",2405,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S27","Cheung Hang","長亨","S2701","長亨社區會堂","Cheung Hang Community Hall","22.3553523, 114.0982054",22.3553523,114.0982054,"LAM LAP CHI","pro-democracy",1828,"THE DEMOCRATIC PARTY","LAU PO KWAN","pro-democracy",97,"PEOPLE POWER","HA LUNG WAN",NA,308,NA,"LUI KO WAI",NA,1569,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwai Tsing District","S28","Ching Fat","青發","S2801","長發社區中心","Cheung Fat Estate Community Centre","22.363348, 114.1029663",22.363348,114.1029663,"CHAN YUE MAN","pro-democracy",391,"PEOPLE POWER","POON SIU PING NANCY","pro-democracy",2101,NA,"LAU CHI KIT","pro-democracy",1817,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Islands District","T01","Lantau","大嶼山","T0101","中華基督教會大澳小學","CCC Tai O Primary School","22.2543455, 113.8616666",22.2543455,113.8616666,"WONG FUK KAN","pro-establishment",716,"NEW TERRITORIES ASSOCIATION OF SOCIETIES","MA SUET FAN",NA,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Islands District","T01","Lantau","大嶼山","T0104","醫療輔助隊東涌訓練中心","Auxiliary Medical Service Tung Chung Training Centre","22.278515, 113.936018",22.278515,113.936018,"WONG FUK KAN","pro-establishment",315,"NEW TERRITORIES ASSOCIATION OF SOCIETIES","MA SUET FAN",NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Islands District","T01","Lantau","大嶼山","T0107","梅窩體育館","Mui Wo Sports Centre","22.2671053, 113.9964141",22.2671053,113.9964141,"WONG FUK KAN","pro-establishment",982,"NEW TERRITORIES ASSOCIATION OF SOCIETIES","MA SUET FAN",NA,423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Islands District","T01","Lantau","大嶼山","T0108","塘福鄉公所","Tong Fuk Village Office","22.227707, 113.931572",22.227707,113.931572,"WONG FUK KAN","pro-establishment",180,"NEW TERRITORIES ASSOCIATION OF SOCIETIES","MA SUET FAN",NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Islands District","T01","Lantau","大嶼山","T0109","杯澳公立學校","Bui O Public School","22.2429881, 113.9762521",22.2429881,113.9762521,"WONG FUK KAN","pro-establishment",333,"NEW TERRITORIES ASSOCIATION OF SOCIETIES","MA SUET FAN",NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Islands District","T02","Yat Tung Estate North","逸東邨北","T0201","東涌天主教學校","Tung Chung Catholic School","22.282943, 113.935791",22.282943,113.935791,"TANG KA PIU","pro-establishment",2691,"FTU","KWOK PING","pro-democracy",1693,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Islands District","T03","Yat Tung Estate South","逸東邨南","T0301","香港教育工作者聯會黃楚標學校","HKFEW Wong Cho Bau School","22.281005, 113.936988",22.281005,113.936988,"LO KWONG SHING ANDY","pro-establishment",2192,"DAB","TSUI CHING KUEN",NA,818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Islands District","T04","Tung Chung North","東涌北","T0401","靈糧堂秀德小學","Ling Liang Church Sau Tak Primary School","22.29029, 113.945328",22.29029,113.945328,"LAM YUET",NA,1509,NA,"TAM MAN HO JEREMY JANSEN","pro-democracy",1177,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Islands District","T05","Tung Chung South","東涌南","T0501","寶安商會溫浩根小學","POCA Wan Ho Kan Primary School","22.288234, 113.9434677",22.288234,113.9434677,"CHAU CHUEN HEUNG","pro-establishment",2326,"DAB","CHENG LAI YEE","pro-democracy",1029,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Islands District","T06","Discovery Bay","愉景灣","T0601","聖公會偉倫小學","SKH Wei Lun Primary School","22.300714, 114.012204",22.300714,114.012204,"YUNG WING SHEUNG AMY","pro-democracy",863,"CIVIC PARTY","LAU CHING WAI PETER","pro-establishment",708,"NEW PEOPLE'S PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Islands District","T07","Peng Chau & Hei Ling Chau","坪洲及喜靈洲","T0701","坪洲體育館","Peng Chau Sports Centre","22.2848051, 114.0379075",22.2848051,114.0379075,"CHAN CHI LIN",NA,407,NA,"ON HING YING",NA,1177,NA,"MA CHUN TIM",NA,865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Islands District","T08","Lamma & Po Toi","南丫及蒲台","T0801","南丫島北段鄉事委員會","Lamma Island (North) Rural Committee","22.226543, 114.111513",22.226543,114.111513,"YU LAI FAN","pro-establishment",745,"DAB","WONG CHUN PONG","pro-democracy",372,"LEAGUE OF SOCIAL DEMOCRATS; LAND JUSTICE LEAGUE","LAU PAUL",NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Islands District","T08","Lamma & Po Toi","南丫及蒲台","T0802","索罟灣診所","Sok Kwu Wan Clinic","22.2055965, 114.131578",22.2055965,114.131578,"YU LAI FAN","pro-establishment",113,"DAB","WONG CHUN PONG","pro-democracy",19,"LEAGUE OF SOCIAL DEMOCRATS; LAND JUSTICE LEAGUE","LAU PAUL",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Islands District","T09","Cheung Chau South","長洲南","T0901","佛教慧因法師紀念中學","Buddhist Wai Yan Memorial College","22.2050555, 114.0259718",22.2050555,114.0259718,"LO WAN KAI RICO",NA,461,NA,"KWONG KOON WAN","pro-establishment",890,"ECONOMIC SYNERGY","SZE HOU MING STEPHEN",NA,27,NA,"KWONG SAI LOI ANIL","pro-establishment",256,"NEW TERRITORIES ASSOCIATION OF SOCIETIES","KWOK CHEUK KIN","pro-democracy",318,"THE DEMOCRATIC PARTY",NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Islands District","T09","Cheung Chau South","長洲南","T0902","明愛陳震夏郊野學園(分教處)","Caritas Chan Chun Ha Field Studies Centre (Extension)","22.207339, 114.037743",22.207339,114.037743,"LO WAN KAI RICO",NA,173,NA,"KWONG KOON WAN","pro-establishment",430,"ECONOMIC SYNERGY","SZE HOU MING STEPHEN",NA,7,NA,"KWONG SAI LOI ANIL","pro-establishment",120,"NEW TERRITORIES ASSOCIATION OF SOCIETIES","KWOK CHEUK KIN","pro-democracy",198,"THE DEMOCRATIC PARTY",NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wan Chai District","B01","Hennessy","軒尼詩","B0101","軒尼詩道官立小學","Hennessy Road Government Primary School","22.2775083, 114.1756544",22.2775083,114.1756544,"WONG KIT NING CATHERINE",NA,187,NA,"CHENG KI KIN",NA,1625,"INDEPENDENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wan Chai District","B02","Oi Kwan","愛群","B0201","鄧肇堅維多利亞官立中學","Tang Shiu Kin Victoria Government Secondary School","22.2768753, 114.1791412",22.2768753,114.1791412,"LI KIN YIN","pro-democracy",730,"THE DEMOCRATIC PARTY","TANG KING YUNG ANNA","pro-establishment",1552,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wan Chai District","B04","Causeway Bay","銅鑼灣","B0401","灣仔區文娛康樂體育會","Wan Chai District Arts, Cultural, Recreational & Sports Association","22.2798606, 114.1890263",22.2798606,114.1890263,"FONG YIK LAM","pro-democracy",369,"THE DEMOCRATIC PARTY","KONG KWOK CHU","pro-democracy",80,"PEOPLE POWER","NG YUEN TING YOLANDA",NA,1350,"INDEPENDENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wan Chai District","B05","Tai Hang","大坑","B0501","港灣婦女會","Wan Chai District Women's Association","22.2792495, 114.1894737",22.2792495,114.1894737,"SHUM SEE HOI RICHARD",NA,43,"INDEPENDENT","WONG CHOR FUNG","pro-establishment",1266,"NEW PEOPLE'S PARTY","LAU GAR HUNG CHRISTOPHER","pro-democracy",141,"PEOPLE POWER; POWER VOTES","SIN CHUNG KAI","pro-democracy",965,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wan Chai District","B06","Jardine's Lookout","渣甸山","B0601","中華基督教會公理高中書院","CCC Kung Lee College","22.2747116, 114.1935933",22.2747116,114.1935933,"LAI DAVID",NA,992,"INDEPENDENT","LEE CHAK MAN",NA,264,"INDEPENDENT","LEE IAN EON","pro-establishment",626,"LIBERAL PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wan Chai District","B07","Broadwood","樂活","B0701","禮頓山社區會堂","Leighton Hill Community Hall","22.2753088, 114.1832747",22.2753088,114.1832747,"PECK WAN KAM PAMELA",NA,1262,NA,"MAK KWOK FUNG MICHAEL","pro-democracy",742,"LEAGUE OF SOCIAL DEMOCRATS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wan Chai District","B08","Happy Valley","跑馬地","B0801","黃泥涌體育館","Wong Nai Chung Sports Centre","22.2689269, 114.1857353",22.2689269,114.1857353,"NG KAM CHUN","pro-establishment",1422,"INDEPENDENT (THE HONG KONG ISLAND FEDERATION)","TSANG KIN CHIU","pro-democracy",748,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wan Chai District","B09","Stubbs Road","司徒拔道","B0901","瑪利曼中學","Marymount Secondary School","22.2637905, 114.1904276",22.2637905,114.1904276,"WONG WANG TAI",NA,413,NA,"NG YIN KEUNG","pro-democracy",237,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wan Chai District","B09","Stubbs Road","司徒拔道","B0902","寶血小學","Precious Blood Primary School","22.2663187, 114.1879471",22.2663187,114.1879471,"WONG WANG TAI",NA,655,NA,"NG YIN KEUNG","pro-democracy",287,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wan Chai District","B10","Southorn","修頓","B1001","灣仔郵政局","Wan Chai Post Office","22.276022, 114.1751471",22.276022,114.1751471,"CHUNG CHOR KIT","pro-democracy",324,"POWER FOR DEMOCRACY","LEE PIK YEE","pro-establishment",1604,"THE HONG KONG ISLAND FEDERATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wan Chai District","B11","Tai Fat Hau","大佛口","B1101","循道衛理中心","Methodist Centre","22.27745637042673, 114.16888780224127",22.27745637,114.1688878,"LEE KWUN YEE KENNY","pro-establishment",1765,"DAB","LO KIN MING","pro-democracy",610,"POWER FOR DEMOCRACY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C01","Tai Koo Shing West","太古城西","C0101","東區少年警訊會所","Eastern District JPC Club House","22.286437359238125, 114.21413401926303",22.28643736,114.214134,"ANG KAI TENG","pro-establishment",1491,"NEW PEOPLE'S PARTY","CHIU KA YIN ANDREW","pro-democracy",2529,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C02","Tai Koo Shing East","太古城東","C0201","地利亞(加拿大)學校","Delia School of Canada","22.2856399, 114.2183846",22.2856399,114.2183846,"TSE TSZ KEI","pro-establishment",2270,"NEW PEOPLE'S PARTY","TSO HON KWONG","pro-democracy",1625,"pro-democracy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C03","Lei King Wan","鯉景灣","C0301","西灣河健康中心","Sai Wan Ho Health Centre","22.2847572, 114.2237572",22.2847572,114.2237572,"YIM KA WING","pro-democracy",1299,"THE DEMOCRATIC PARTY","FU YUEN CHEUNG ALEXANDER",NA,1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C05","Shaukeiwan","筲箕灣","C0501","筲箕灣郵政局","Shau Kei Wan Post Office","22.279049, 114.229382",22.279049,114.229382,"LO TIP CHUN","pro-establishment",1260,"DAB","CHUNG SHEK YAN","pro-democracy",1107,"LEAGUE OF SOCIAL DEMOCRATS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C06","A Kung Ngam","阿公岩","C0601","愛秩序灣官立小學","Aldrich Bay Government Primary School","22.2824663, 114.2285666",22.2824663,114.2285666,"TO BOON MAN DANIEL",NA,450,NA,"CHENG HING",NA,240,NA,"LAM KEI TUNG GEORGE",NA,977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C06","A Kung Ngam","阿公岩","C0602","聖公會主誕堂幼稚園","SKH Holy Nativity Church Kindergarten","22.279574, 114.231222",22.279574,114.231222,"TO BOON MAN DANIEL",NA,1242,NA,"CHENG HING",NA,647,NA,"LAM KEI TUNG GEORGE",NA,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C07","Heng Fa Chuen","杏花邨","C0701","嶺南中學","Lingnan Secondary School","22.2794522, 114.2392248",22.2794522,114.2392248,"HO NGAI KAM STANLEY","pro-establishment",2577,"FTU","CHAN TIM SHING MANUEL","pro-democracy",1925,"INDEPENDENT (pro-democracy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C08","Tsui Wan","翠灣","C0801","聖公會李福慶中學","SKH Li Fook Hing Secondary School","22.2670628, 114.240969",22.2670628,114.240969,"KU KWAI YIU","pro-democracy",1926,"LEAGUE OF SOCIAL DEMOCRATS","KWAN SHUI LUNG","pro-establishment",2336,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C09","Yan Lam","欣藍","C0901","中華基金中學","The Chinese Foundation Secondary School","22.2644483, 114.2496759",22.2644483,114.2496759,"WONG KIN HING",NA,3620,NA,"LEUNG CHUN KIN CUPID","pro-democracy",508,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C11","King Yee","景怡","C1101","嶺南衡怡紀念中學","Lingnan Hang Yee Memorial Secondary School","22.2635741, 114.2512007",22.2635741,114.2512007,"YEUNG HON SING",NA,1168,NA,"LEUNG KWOK HUNG DAVID","pro-establishment",2140,"DAB; FTU","CHAN YIU TAK","pro-democracy",1905,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C13","Fei Tsui","翡翠","C1301","文理書院 (香港)","Cognitio College (Hong Kong)","22.262039, 114.2337094",22.262039,114.2337094,"LAI CHI KEONG JOSEPH","pro-democracy",2309,"CIVIC PARTY","CHAO SHING KIE","pro-establishment",1268,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C16","Tin Hau","天后","C1601","蒙特梭利國際學校","The International Montessori School - An IMEF School","22.2194947, 114.209239",22.2194947,114.209239,"LEE MAN LUNG JOEY","pro-establishment",496,"INDEPENDENT (THE HONG KONG ISLAND FEDERATION)","CHAN KIN KWOK","pro-democracy",334,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C16","Tin Hau","天后","C1602","勵德邨邨榮樓有蓋停車場","Covered Carpark of Tsuen Wing Lau, Lai Tak Tsuen","22.2775917, 114.1947926",22.2775917,114.1947926,"LEE MAN LUNG JOEY","pro-establishment",1499,"INDEPENDENT (THE HONG KONG ISLAND FEDERATION)","CHAN KIN KWOK","pro-democracy",745,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C19","City Garden","城市花園","C1901","銅鑼灣社區中心","Causeway Bay Community Centre","22.2884682, 114.1910849",22.2884682,114.1910849,"HUI CHING ON",NA,2160,NA,"HUNG PAK CHEUNG","pro-democracy",1030,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C23","Tanner","丹拿","C2301","啟基學校（港島）","Chan's Creative School (Hong Kong Island)","22.2920017, 114.2026458",22.2920017,114.2026458,"YIM FUNG CHI KAY",NA,470,NA,"WONG SHING KWONG",NA,360,NA,"LEE YU TAI DESMOND",NA,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C26","Nam Fung","南豐","C2601","鰂魚涌社區會堂","Quarry Bay Community Hall","22.2837398, 114.2139882",22.2837398,114.2139882,"NG LAI CHING",NA,1515,NA,"FOK WING YI",NA,174,"INDEPENDENT","LEUNG SUK CHING","pro-democracy",1841,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C27","Kornhill","康怡","C2701","太古小學","Taikoo Primary School","22.2839559, 114.2148046",22.2839559,114.2148046,"WONG KING",NA,1882,NA,"CHAN KAI YUEN","pro-democracy",2050,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C28","Kornhill Garden","康山","C2801","基督教康山中英文幼稚園","Kornhill Christian Anglo-Chinese Kindergarten","22.285016, 114.216198",22.285016,114.216198,"LEUNG SIU SUN","pro-democracy",1350,"CIVIC PARTY","LIU MEI LING RHODA","pro-establishment",1295,"THE HONG KONG ISLAND FEDERATION","HUNG HIN TIM",NA,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C29","Hing Tung","興東","C2901","青松興東幼稚園","Ching Chung Hing Tung Kindergarten","22.281589, 114.219424",22.281589,114.219424,"WONG YUET MUI",NA,464,NA,"WONG TAK SHING",NA,131,"INDEPENDENT","HUI LAM HING",NA,1313,NA,"HUNG CHI KIT",NA,33,NA,"LAI PUI SANG","pro-democracy",542,"LEAGUE OF SOCIAL DEMOCRATS",NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C29","Hing Tung","興東","C2902","東熹苑逸熹閣B座地下","G/F, Yat Hei House (Block B), Tung Hei Court","22.2798024, 114.2188297",22.2798024,114.2188297,"WONG YUET MUI",NA,354,NA,"WONG TAK SHING",NA,1057,"INDEPENDENT","HUI LAM HING",NA,462,NA,"HUNG CHI KIT",NA,42,NA,"LAI PUI SANG","pro-democracy",557,"LEAGUE OF SOCIAL DEMOCRATS",NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C30","Sai Wan Ho","西灣河","C3001","西灣河體育館","Sai Wan Ho Sports Centre","22.282238, 114.2227325",22.282238,114.2227325,"KONG CHACK HO",NA,1826,"INDEPENDENT","CHAN HIN CHUNG JOHN",NA,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C31","Lower Yiu Tung","下耀東","C3101","勵志會梁李秀娛紀念小學","The Endeavourers Leung Lee Sau Yu Memorial Primary School","22.2765363, 114.2267898",22.2765363,114.2267898,"HUI KA HOO","pro-establishment",862,"DAB","NG KAM WAI","pro-democracy",626,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C31","Lower Yiu Tung","下耀東","C3102","筲箕灣街坊福利事務促進會","Shaukiwan Kai-fong Welfare Advancement Association","22.2800168, 114.2259789",22.2800168,114.2259789,"HUI KA HOO","pro-establishment",508,"DAB","NG KAM WAI","pro-democracy",541,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C33","Hing Man","興民","C3301","粵南信義會腓力堂興民幼兒學園","Lutheran Philip House Hing Man Nursery School","22.2671825, 114.2329699",22.2671825,114.2329699,"LAU HING YEUNG","pro-establishment",996,"DAB","HO YAN WING","pro-democracy",497,"LEAGUE OF SOCIAL DEMOCRATS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C33","Hing Man","興民","C3302","路德會聖雅各幼稚園","St. James Lutheran Kindergarten","22.262189, 114.234975",22.262189,114.234975,"LAU HING YEUNG","pro-establishment",1543,"DAB","HO YAN WING","pro-democracy",401,"LEAGUE OF SOCIAL DEMOCRATS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C34","Lok Hong","樂康","C3401","天主教明德學校","Meng Tak Catholic School","22.2683369, 114.2361529",22.2683369,114.2361529,"LUI SIN YI",NA,22,NA,"TSANG KIN SHING","pro-democracy",1676,"LEAGUE OF SOCIAL DEMOCRATS","LI CHUN CHAU",NA,1602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C34","Lok Hong","樂康","C3402","循道愛華村服務中心社會福利部 - 愛華青少年綜合服務隊 (愛華服務處)","Methodist Epworth Village Community Centre, Social Welfare - Epworth Integrated Youth Team (Epworth Base)","22.2789346, 114.2213069",22.2789346,114.2213069,"LUI SIN YI",NA,10,NA,"TSANG KIN SHING","pro-democracy",195,"LEAGUE OF SOCIAL DEMOCRATS","LI CHUN CHAU",NA,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C35","Tsui Tak","翠德","C3501","柴灣母嬰健康院","Chai Wan Maternal & Child Health Centre","22.263917, 114.236328",22.263917,114.236328,"LEE CHUN KEUNG","pro-establishment",1355,"LIBERAL PARTY","LUI CHI MAN",NA,1088,"INDEPENDENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C37","Kai Hiu","佳曉","C3701","香港中華基督教青年會-柴灣會所","Chinese YMCA of Hong Kong - Chai Wan Centre","22.2615855, 114.2486042",22.2615855,114.2486042,"NG MEI YUNG",NA,561,NA,"LEUNG CHI WAI",NA,121,NA,"LAM CHUI LIN","pro-democracy",1564,"T PARTY","LAU HAO KING JOSEPH",NA,395,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Eastern District","C37","Kai Hiu","佳曉","C3702","道慈佛社楊譚婉芳幼稚園","Buddhist To Chi Fat She Yeung Tam Yuen Fong Kindergarten","22.261727, 114.251046",22.261727,114.251046,"NG MEI YUNG",NA,142,NA,"LEUNG CHI WAI",NA,202,NA,"LAM CHUI LIN","pro-democracy",361,"T PARTY","LAU HAO KING JOSEPH",NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D03","Ap Lei Chau North","鴨脷洲北","D0301","鴨脷洲體育館","Ap Lei Chau Sports Centre","22.2445, 114.1554216",22.2445,114.1554216,"CHEUNG WING HO",NA,772,NA,"CHEUNG SIK YUNG",NA,1385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D03","Ap Lei Chau North","鴨脷洲北","D0302","香港真光書院","Hong Kong True Light College","22.242758, 114.158409",22.242758,114.158409,"CHEUNG WING HO",NA,69,NA,"CHEUNG SIK YUNG",NA,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D04","Lei Tung I","利東一","D0401","聖伯多祿天主教小學","St Peter's Catholic Primary School","22.2422486, 114.1565107",22.2422486,114.1565107,"AU NOK HIN","pro-democracy",2148,"THE DEMOCRATIC PARTY","CHAN FUNG WAH","pro-democracy",129,"PEOPLE POWER","CHEUNG SIU KEUNG","pro-establishment",2029,"NEW TERRITORIES ASSOCIATION OF SOCIETIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
